user,ILD,model
731,0.7637037037037038,SVD
750,0.8485185185185186,SVD
741,0.702962962962963,SVD
751,0.894021164021164,SVD
756,0.8703703703703703,SVD
757,0.8166666666666667,SVD
752,0.8723809523809524,SVD
758,0.85,SVD
732,0.6548148148148147,SVD
762,0.8200000000000001,SVD
744,0.7362962962962962,SVD
754,0.7814814814814814,SVD
753,0.7851851851851852,SVD
763,0.8055555555555556,SVD
764,0.7962962962962963,SVD
767,0.7648148148148148,SVD
769,0.7759259259259259,SVD
755,0.7740740740740741,SVD
771,0.6492592592592592,SVD
768,0.8444444444444444,SVD
773,0.7566666666666667,SVD
765,0.5925925925925926,SVD
772,0.7592592592592593,SVD
766,0.8596296296296296,SVD
774,0.8377777777777777,SVD
760,0.7203703703703703,SVD
761,0.8707407407407408,SVD
777,0.8474074074074074,SVD
759,0.8555555555555556,SVD
776,0.799047619047619,SVD
780,0.8318518518518518,SVD
779,0.825925925925926,SVD
778,0.8925925925925926,SVD
782,0.8759259259259259,SVD
786,0.7325925925925927,SVD
784,0.7781481481481481,SVD
770,0.8222222222222222,SVD
788,0.79,SVD
789,0.8514814814814815,SVD
790,0.8111111111111111,SVD
787,0.7608465608465609,SVD
783,0.8729629629629629,SVD
785,0.8722222222222222,SVD
794,0.8314814814814815,SVD
781,0.8114814814814815,SVD
796,0.7907407407407407,SVD
795,0.7640740740740741,SVD
793,0.8966666666666667,SVD
798,0.847037037037037,SVD
791,0.8314814814814815,SVD
802,0.8266666666666667,SVD
800,0.8833333333333333,SVD
804,0.7962962962962963,SVD
803,0.7666666666666666,SVD
775,0.7651851851851852,SVD
792,0.8933333333333333,SVD
799,0.8314814814814815,SVD
805,0.8796296296296297,SVD
806,0.7518518518518519,SVD
807,0.8111111111111111,SVD
797,0.8375661375661376,SVD
801,0.8077777777777777,SVD
809,0.8444444444444444,SVD
815,0.7177777777777778,SVD
817,0.8414814814814815,SVD
821,0.8574074074074074,SVD
818,0.8277777777777777,SVD
814,0.7701587301587302,SVD
812,0.7706878306878306,SVD
823,0.7574074074074074,SVD
825,0.7977777777777778,SVD
827,0.8818518518518519,SVD
829,0.7881481481481482,SVD
811,0.6611111111111111,SVD
830,0.6611111111111111,SVD
826,0.8185185185185185,SVD
831,0.8023809523809524,SVD
819,0.817037037037037,SVD
828,0.7703703703703704,SVD
808,0.7296296296296296,SVD
835,0.7611111111111111,SVD
833,0.8055555555555556,SVD
836,0.8238624338624339,SVD
816,0.8981481481481481,SVD
838,0.6770370370370371,SVD
839,0.8377777777777777,SVD
840,0.7844444444444445,SVD
832,0.8777777777777778,SVD
810,0.8751851851851852,SVD
844,0.8381481481481481,SVD
843,0.8577777777777778,SVD
834,0.7240740740740741,SVD
846,0.7344444444444445,SVD
837,0.8540740740740741,SVD
813,0.8159259259259259,SVD
842,0.7666666666666666,SVD
847,0.7722222222222223,SVD
848,0.8222222222222222,SVD
822,0.8611111111111112,SVD
852,0.6807407407407408,SVD
851,0.7611111111111111,SVD
849,0.8692592592592593,SVD
854,0.8166666666666667,SVD
850,0.8962962962962964,SVD
858,0.8407407407407408,SVD
853,0.8316402116402117,SVD
855,0.7648148148148148,SVD
824,0.7587301587301587,SVD
845,0.8696296296296296,SVD
841,0.8881481481481481,SVD
859,0.8981481481481481,SVD
862,0.7777777777777778,SVD
856,0.7777777777777778,SVD
820,0.8762962962962964,SVD
863,0.7437037037037038,SVD
860,0.8233333333333334,SVD
857,0.8777777777777778,SVD
864,0.6825925925925926,SVD
865,0.8981481481481481,SVD
868,0.8222222222222222,SVD
867,0.9259259259259259,SVD
861,0.9037037037037037,SVD
870,0.758888888888889,SVD
871,0.8833333333333333,SVD
875,0.7570370370370371,SVD
876,0.8448148148148148,SVD
872,0.9059259259259259,SVD
866,0.737037037037037,SVD
877,0.7818518518518518,SVD
873,0.837936507936508,SVD
880,0.7833333333333333,SVD
878,0.86,SVD
869,0.7666666666666666,SVD
881,0.8262962962962963,SVD
879,0.8111111111111111,SVD
883,0.8944444444444445,SVD
882,0.7759259259259259,SVD
884,0.7659259259259259,SVD
886,0.8725925925925926,SVD
885,0.8466666666666667,SVD
889,0.7851851851851852,SVD
874,0.8455555555555556,SVD
892,0.8448148148148148,SVD
890,0.5548148148148149,SVD
893,0.7518518518518519,SVD
887,0.9059259259259259,SVD
891,0.8281481481481482,SVD
894,0.7944444444444444,SVD
896,0.7759259259259259,SVD
897,0.8703703703703703,SVD
901,0.7596296296296297,SVD
899,0.7962962962962963,SVD
903,0.8400000000000001,SVD
904,0.8307407407407408,SVD
907,0.9001587301587302,SVD
905,0.8925925925925926,SVD
902,0.7462962962962962,SVD
898,0.8992592592592592,SVD
895,0.8595767195767196,SVD
906,0.7455555555555555,SVD
900,0.8555555555555556,SVD
908,0.8048148148148149,SVD
916,0.7518518518518518,SVD
911,0.8603703703703703,SVD
912,0.7466666666666667,SVD
914,0.7874074074074074,SVD
918,0.7348148148148148,SVD
919,0.7318518518518519,SVD
921,0.7648148148148148,SVD
910,0.8018518518518518,SVD
913,0.8851851851851852,SVD
915,0.7962962962962963,SVD
922,0.7537037037037037,SVD
923,0.7686772486772487,SVD
928,0.8729629629629629,SVD
927,0.8751851851851852,SVD
924,0.7637037037037038,SVD
929,0.8240740740740741,SVD
931,0.8474074074074074,SVD
917,0.8685185185185185,SVD
932,0.7314814814814815,SVD
909,0.8159259259259259,SVD
934,0.875925925925926,SVD
933,0.7748148148148148,SVD
935,0.8092592592592593,SVD
938,0.7703703703703704,SVD
940,0.8592592592592593,SVD
888,0.7796296296296297,SVD
925,0.742962962962963,SVD
942,0.8107407407407408,SVD
937,0.7037037037037037,SVD
926,0.8114814814814815,SVD
943,0.8796296296296297,SVD
939,0.8074074074074074,SVD
936,0.8648148148148148,SVD
930,0.7333333333333334,SVD
920,0.7085185185185185,SVD
941,0.8548677248677249,SVD
